,id,preprocessed
11430,11240,"['injection', 'system']"
11431,11241,"['motor', 'vehicle']"
11432,11242,"['equipment', 'railway', 'vehicle']"
11433,11243,"['button', 'mould', 'button', 'button', 'blank']"
11434,11244,"['slide', 'fastener', 'staple', 'base', 'metal']"
11435,11245,"['slide', 'fastener']"
11436,11246,"['part', 'slide', 'fastener']"
11437,11247,['pen']
11438,11248,"['pen', 'marker']"
11439,11249,"['fountain', 'pen', 'pen']"
11440,11250,"['ink', 'drawing', 'pen']"
11441,11251,"['fountain', 'pen']"
11442,11252,['pencil']
11443,11253,"['assortment', 'pen', 'pencil']"
11444,11254,"['refill', 'pen', 'point', 'ink', 'reserv']"
11445,11255,"['nib', 'point', 'fountain', 'pen']"
11446,11256,"['pen', 'marker']"
11447,11257,"['part', 'pen', 'pencil']"
11448,11258,"['pencil', 'holder', 'article']"
11449,11259,['pencil']
11450,11260,"['crayon', 'pencil', 'pencil']"
11451,11261,"['pastel', 'chalk', 'tailor']"
11452,11262,"['board', 'writing']"
11453,11263,"['date', 'numbering', 'stamp', 'signet']"
11454,11264,"['instrument', 'apparatus', 'pressure']"
11455,11265,['temperature']
11456,11266,['humidity']
11457,11267,"['speed', 'motor']"
11458,11268,"['apparatus', 'elec']"
11459,11269,"['watch', 'ristwatche', 'pocket']"
11460,11270,"['watch', 'movement']"
11461,11271,"['movement', 'movement']"
11462,11272,"['movement', 'watch', 'movement', 'apparatus']"
11463,11273,"['watch', 'movement']"
11464,11274,"['wristwatch', 'pocket', 'metal']"
11465,11275,"['wristwatch', 'pocket', 'alloy', 'zinc', 'sketch']"
11466,11276,"['wristwatch', 'pocket', 'base', 'metal']"
11467,11277,"['wristwatch', 'pocket', 'material']"
11468,11278,"['safety', 'fuse']"
11469,11279,"['detonating', 'twine']"
11470,11280,['fulminant']
11471,11281,['capsule']
11472,11282,['fuse']
11473,11283,['detonator']
11474,11284,"['meat', 'chicken', 'hen']"
11475,11285,['fruit']
11476,11286,['fruit']
11477,11287,['undatus']
11478,11288,['pigment']
11479,11289,"['article', 'prosthesis', 'apparatus']"
11480,11290,"['part', 'prosthesis']"
11481,11291,"['part', 'prosthesis']"
11482,11292,['prosthesis']
11483,11293,['prosthesis']
11484,11294,"['part', 'body']"
11485,11295,"['heart', 'valve']"
11486,11296,"['heart', 'valve']"
11487,11297,['lense']
11488,11298,['artery']
11489,11299,['breast']
11490,11300,"['part', 'body', 'appliance']"
11491,11301,"['part', 'limb']"
11492,11302,"['part', 'body', 'apliance']"
11493,11303,"['aid', 'part', 'accessory']"
11494,11304,"['pacemaker', 'heart', 'muscle', 'acce']"
11495,11305,['defibrillator']
11496,11306,['incapacity']
11497,11307,"['deficiency', 'illness']"
11498,11308,"['steel', 'stent', 'artery']"
11499,11309,"['bottom', 'wristwatch', 'pocket', 'base', 'metal']"
11500,11310,"['part', 'wristwatch', 'pocket', 'case']"
11501,11311,"['case', 'metal']"
11502,11312,"['case', 'apparatus']"
11503,11313,"['case', 'apparatus', 'material']"
11504,11314,"['part', 'case', 'watch', 'apparatus']"
11505,11315,"['bracelet', 'watch', 'veneer']"
11506,11316,"['bracelet', 'watch', 'base', 'metal']"
11507,11317,"['bracelet', 'watch', 'part']"
11508,11318,"['apparatus', 'spring']"
11509,11319,"['jewel', 'watch', 'apparatus']"
11510,11320,"['dial', 'watch', 'apparatus']"
11511,11321,"['plate', 'bridge', 'watch', 'apparatus']"
11512,11322,"['crown', 'watch', 'apparatus']"
11513,11323,"['hand', 'watch', 'apparatus']"
11514,11324,"['watch', 'apparatus']"
11515,11325,"['yoke', 'watch', 'apparatus']"
11516,11326,"['balance', 'staff', 'pinion', 'apparatus']"
11517,11327,"['wheel', 'fpr', 'watch', 'apparatus']"
11518,11328,"['rotor', 'watch', 'apparatus']"
11519,11329,"['part', 'watch', 'apparatus']"
11520,11330,[]
11521,11331,['heterophyllus']
11522,11332,['chinensis']
11523,11333,['eduli']
11524,11334,['tamarindo']
11525,11335,['grandiflorum']
11526,11336,[]
11527,11337,"['nucifera', 'com', 'valor', 'não']"
11528,11338,"['nucifera', 'com', 'valor']"
11529,11339,"['ou', 'mm']"
11530,11340,['mm']
11531,11341,"['concentração', 'ou', 'peso']"
11532,11342,"['concentração', 'ou', 'peso']"
11533,11343,"['chassis', 'articulado', 'transporte', 'máxima', 'ou', 'kw']"
11534,11344,"['acrylic', 'polymer', 'piece']"
11535,11345,"['article', 'molybdenum']"
11536,11346,"['part', 'hydraulic', 'power', 'motor', 'movement']"
11537,11347,"['part', 'engine', 'motor']"
11538,11348,"['fuel', 'filling', 'station']"
11539,11349,"['liquid', 'device']"
11540,11350,"['hand', 'pump', 'liquid']"
11541,11351,"['gasoline', 'combustion', 'engine']"
11542,11352,"['fuel', 'injector', 'diesel', 'semidiesel', 'engine']"
11543,11353,"['pump', 'combustion', 'engine', 'diesel', 'semidie']"
11544,11354,"['fuel', 'combustion', 'engine', 'diesel']"
11545,11355,[]
11546,11356,['pump']
11547,11357,"['displacement', 'pump']"
11548,11358,['gear']
11549,11359,[]
11550,11360,"['displacement', 'pump']"
11551,11361,['pump']
11552,11362,"['pump', 'liter', 'minute']"
11553,11363,['pump']
11554,11364,"['pump', 'liquid']"
11555,11365,"['digger', 'superstructure']"
11556,11366,"['digger', 'capacity']"
11557,11367,"['digger', 'capacity', 'flywheel']"
11558,11368,"['digger', 'capacity']"
11559,11369,"['motive', 'infrastructure']"
11560,11370,[]
11561,11371,"['bulldozer', 'excavator', 'loader']"
11562,11372,"['piledriver', 'pile', 'extractor']"
11563,11373,"['snow', 'blower']"
11564,11374,"['coal', 'rock', 'cutter', 'self']"
11565,11375,"['tunnel', 'gallery', 'self']"
11566,11376,"['coal', 'rock', 'cutter']"
11567,11377,"['perforating', 'tunnel', 'gallery']"
11568,11378,"['percussion', 'type', 'cutter', 'self']"
11569,11379,"['drilling', 'machinery', 'self']"
11570,11380,"['machinery', 'self']"
11571,11381,"['boring', 'machinery', 'self']"
11572,11382,"['drilling', 'percussion']"
11573,11383,"['chain', 'iron', 'iron', 'steel']"
11574,11384,"['part', 'chain', 'iron', 'steel']"
11575,11385,"['anchor', 'grapnel', 'part', 'iron']"
11576,11386,"['tack', 'nail', 'iron', 'iron', 'steel']"
11577,11387,"['wire', 'staple', 'iron', 'iron', 'steel']"
11578,11388,"['tack', 'iron', 'iron', 'steel']"
11579,11389,"['nail', 'thumb', 'tack', 'article', 'iron', 'iron', 'steel']"
11580,11390,"['screw', 'iron', 'iron', 'steel']"
11581,11391,"['wood', 'screw', 'iron', 'iron', 'steel']"
11582,11392,"['hook', 'ring', 'iron', 'iron', 'steel']"
11583,11393,"['self', 'screw', 'iron', 'iron', 'steel']"
11584,11394,"['screw', 'bolt', 'nut', 'iron', 'iron', 'steel']"
11585,11395,"['iron', 'iron', 'steel']"
11586,11396,"['article', 'iron', 'iron', 'steel']"
11587,11397,"['pressure', 'safety', 'washer', 'iron']"
11588,11398,"['iron', 'washer', 'iron', 'iron', 'steel']"
11589,11399,"['rivet', 'iron', 'iron', 'steel']"
11590,11400,"['cotter', 'cotter', 'pin', 'iron', 'steel']"
11591,11401,"['unwrought', 'tantalum', 'scrap']"
11592,11402,"['unwrought', 'tantalum']"
11593,11403,"['tantalum', 'waste', 'scrap']"
11594,11404,"['article', 'tantalum']"
11595,11405,"['unwrought', 'magnesium']"
11596,11406,"['unwrought', 'magnesium']"
11597,11407,"['magnesium', 'waste', 'scrap']"
11598,11408,"['size', 'powder']"
11599,11409,"['magnesium', 'article']"
11600,11410,"['cobalt', 'powder']"
11601,11411,['brute']
11602,11412,"['cobalt', 'cobalt']"
11603,11413,"['unwrought', 'cobalt']"
11604,11414,"['cobalt', 'powder']"
11605,11415,"['base', 'cromo', 'tungstenio']"
11606,11416,['pos']
11607,11417,"['cobalt', 'cobalt', 'metal']"
11608,11418,"['cobalt', 'waste', 'scrap']"
11609,11419,"['foil', 'sheet', 'strip', 'thread', 'cobalt']"
11610,11420,"['ring', 'segment', 'diesel', 'engine', 'semidiesel']"
11611,11421,"['ring', 'diesel', 'engine', 'semidiesel']"
11612,11422,"['part', 'diesel', 'engine', 'diesel']"
11613,11423,"['cylinder', 'shirt', 'head', 'mm']"
11614,11424,"['part', 'diesel', 'diesel', 'engine']"
11615,11425,"['turbine', 'water', 'wheel']"
11616,11426,"['lift', 'hoist']"
11617,11427,['conveyor']
11618,11428,"['elevator', 'conveyor']"
11619,11429,"['good', 'use']"
11620,11430,"['good', 'bucket', 'type']"
11621,11431,"['good', 'belt', 'type']"
11622,11432,"['good', 'chain', 'type']"
11623,11433,"['good', 'type']"
11624,11434,"['tweezer', 'transport', 'newspaper']"
11625,11435,"['machinery', 'elevator', 'conveyor', 'good']"
11626,11436,"['escalator', 'walkway']"
11627,11437,"['wagon', 'pusher', 'railway', 'wagon']"
11628,11438,"['lift', 'funic']"
11629,11439,"['machinery', 'disembarkation', 'lifeboat']"
11630,11440,"['elevator', 'movement']"
11631,11441,"['machine', 'periodical', 'tail', 'hour']"
11632,11442,[]
11633,11443,['seman']
11634,11444,"['iron', 'steel', 'disp']"
11635,11445,"['can', 'iron', 'steel', 'food', 'prod']"
11636,11446,"['iron', 'steel']"
11637,11447,"['tank', 'steel', 'food', 'production']"
11638,11448,['seman']
11639,11449,"['tank', 'steel']"
11640,11450,"['container', 'gas', 'iron', 'steel']"
11641,11451,"['rope', 'cable', 'steel', 'wire', 'bronze', 'brass', 'elec']"
11642,11452,"['cable', 'iron', 'steel', 'electric']"
11643,11453,"['band', 'sling', 'steel']"
11644,11454,"['wire', 'iron', 'steel']"
11645,11455,"['cloth', 'steel', 'band']"
11646,11456,['ingoat']
11647,11457,"['zinc', 'zinc']"
11648,11458,"['zinc', 'alloy', 'ingot']"
11649,11459,"['unwrought', 'zinc', 'alloy']"
11650,11460,"['zinc', 'waste', 'scrap']"
11651,11461,"['zinc', 'dust']"
11652,11462,"['zinc', 'powder', 'flake']"
11653,11463,"['bar', 'rod', 'profile', 'wire']"
11654,11464,"['zinc', 'plate', 'sheet', 'strip']"
11655,11465,"['zinc', 'tube', 'accessory']"
11656,11466,"['article', 'zinc']"
11657,11467,"['zinc', 'tube', 'accessory']"
11658,11468,"['article', 'zinc']"
11659,11469,['tin']
11660,11470,"['machine', 'appliance', 'metal']"
11661,11471,"['part', 'access', 'instrument']"
11662,11472,"['part', 'access', 'organ', 'tube', 'keyboard']"
11663,11473,"['part', 'sound']"
11664,11474,"['part', 'access', 'instrument']"
11665,11475,"['weapon', 'pitol', 'arm']"
11666,11476,"['weapon', 'gun', 'howitzer', 'mortar']"
11667,11477,"['weapon', 'self']"
11668,11478,"['artillery', 'weapon']"
11669,11479,"['rocket', 'launcher', 'flame', 'thrower', 'grenade', 'launcher']"
11670,11480,['weapon']
11671,11481,"['revolver', 'pistol']"
11672,11482,"['muzzle', 'loading', 'firearm']"
11673,11483,"['sporting', 'target', 'shotgun']"
11674,11484,"['sporting', 'target', 'shotgun']"
11675,11485,['firing']
11676,11486,"['shotgun', 'carbine', 'pistol']"
11677,11487,"['part', 'accessory', 'revolver', 'pistol']"
11678,11488,"['diesel', 'engine', 'diesel']"
11679,11489,"['powder', 'foam']"
11680,11490,"['pneum', 'system', 'air']"
11681,11491,['powder']
11682,11492,"['part', 'fire', 'spraying', 'oper']"
11683,11493,"['part', 'projec']"
11684,11494,"['tackle', 'hoist', 'motor']"
11685,11495,"['tackle', 'hoist', 'hand']"
11686,11496,"['tackle', 'hoist']"
11687,11497,"['pit', 'head', 'use']"
11688,11498,"['pit', 'head', 'capstan', 'motor', 't']"
11689,11499,"['pit', 'head', 'capstan', 'motor']"
11690,11500,"['pit', 'head', 'capstan', 't']"
11691,11501,"['pit', 'head']"
11692,11502,"['system', 'type', 'garage']"
11693,11503,"['jack', 'hoist', 'hydraulic']"
11694,11504,"['jack', 'hoist', 'hand']"
11695,11505,"['instrument', 'appliance', 'recording', 'device']"
11696,11506,['test']
11697,11507,"['voltmeter', 'device']"
11698,11508,"['voltmeter', 'device']"
11699,11509,"['ammeter', 'device', 'f', 'motor', 'vehicle']"
11700,11510,"['ammeter', 'device']"
11701,11511,"['measuring', 'tension']"
11702,11512,"['analyser', 'telecommunication']"
11703,11513,"['level', 'analyser', 'telecommunication']"
11704,11514,"['train', 'toy', 'includ', 'rail', 'track', 'sign', 'accessory']"
11705,11515,"['size', 'toy', 'assembly', 'kit']"
11706,11516,"['kit', 'toy', 'construction']"
11707,11517,['puzzle']
11708,11518,"['toy', 'set', 'outfit']"
11709,11519,"['instrument', 'apparatus']"
11710,11520,"['toy', 'motor']"
11711,11521,"['toy', 'friction', 'spring']"
11712,11522,"['toy', 'kind']"
11713,11523,[]
11714,11524,"['size', 'toy', 'assembly', 'kit']"
11715,11525,"['kit', 'toy', 'construction']"
11716,11526,"['toy', 'animal', 'creature']"
11717,11527,"['toy', 'animal', 'creature']"
11718,11528,"['instrument', 'apparatus']"
11719,11529,['puzzle']
11720,11530,"['toy', 'set', 'outfit']"
11721,11531,"['toy', 'model', 'motor', 'electric']"
11722,11532,"['toy', 'friction']"
11723,11533,['offal']
11724,11534,"['level', 'analyser', 'telecommunication']"
11725,11535,"['instrument', 'apparatus', 'telecommunication']"
11726,11536,"['apparatus', 'circuit']"
11727,11537,['measuring']
11728,11538,"['continuity', 'tester', 'circuit']"
11729,11539,['circuit']
11730,11540,['video']
11731,11541,['measuring']
11732,11542,['test']
11733,11543,"['tv', 'video', 'sign']"
11734,11544,"['instrument', 'device']"
11735,11545,"['logic', 'analyser', 'circuit']"
11736,11546,"['spectrum', 'analyser']"
11737,11547,"['frequency', 'meter']"
11738,11548,"['phase', 'meter']"
11739,11549,['measuring']
11740,11550,"['part', 'radiation']"
11741,11551,"['toy', 'model', 'motor']"
11742,11552,"['toy', 'entertainment']"
11743,11553,"['toy', 'friction', 'spring']"
11744,11554,['toy']
11745,11555,"['video', 'game', 'television', 'receiver']"
11746,11556,"['cartridge', 'video', 'game']"
11747,11557,"['part', 'video', 'game']"
11748,11558,"['article', 'accessory', 'billiard']"
11749,11559,"['coin', 'banknote', 'game']"
11750,11560,['card']
11751,11561,"['console', 'video', 'game', 'machine']"
11752,11568,"['machinery', 'cotton']"
11753,11569,"['cotton', 'flywheel', 'power']"
11754,11574,"['machine', 'cleaning', 'egg']"
11755,11580,"['iron', 'iron', 'steel', 'mill']"
11756,11581,"['article', 'steel']"
11757,11582,"['article', 'iron', 'iron']"
11758,11583,"['iron', 'iron', 'steel', 'mill']"
11759,11584,"['article', 'iron', 'steel']"
11760,11585,"['article', 'iron', 'steel', 'wire']"
11761,11586,"['article', 'iron', 'steel', 'wire']"
11762,11587,"['steel', 'nickel', 'hubcap', 'recipient']"
11763,11588,"['article', 'iron', 'steel']"
11764,11589,"['copper', 'matte', 'cement', 'copper', 'copper']"
11765,11590,"['copper', 'matte']"
11766,11591,"['cement', 'copper', 'copper']"
11767,11592,['copper']
11768,11593,"['copper', 'cathode', 'section', 'unwrought']"
11769,11594,"['copper', 'bar', 'wire', 'unwrought']"
11770,11595,"['billet', 'copper', 'unwrought']"
11771,11596,"['product', 'copper', 'unwrought']"
11772,11597,"['copper', 'zinc', 'base', 'alloy', 'brass', 'unwrought']"
11773,11598,"['copper', 'tin', 'base', 'alloy', 'bronze', 'unwrought']"
11774,11599,"['fork', 'metal']"
11775,11600,"['mattock', 'pick', 'hoe', 'metal']"
11776,11601,"['axis', 'bill', 'hook', 'hewing', 'tool', 'metal']"
11777,11602,"['balance', 'weig']"
11778,11603,"['table', 'machine']"
11779,11604,"['table', 'machine']"
11780,11605,['marking']
11781,11606,"['distance', 'measure']"
11782,11607,"['distance', 'measure']"
11783,11608,"['calliper', 'manual']"
11784,11609,"['distance', 'measure']"
11785,11610,"['instrument', 'distance', 'measure']"
11786,11611,"['part', 'table', 'machine']"
11787,11612,"['part', 'intrument']"
11788,11613,[]
11789,11614,"['doppler', 'spectrum', 'analysis']"
11790,11615,"['appar', 'scanning']"
11791,11616,"['resonance', 'imaging', 'apparatus']"
11792,11617,"['radio', 'teleph']"
11793,11618,"['radio', 'motor', 'vehicle']"
11794,11619,['radio']
11795,11620,['s']
11796,11621,['s']
11797,11622,['s']
11798,11623,['s']
11799,11624,['telep']
11800,11625,[]
11801,11626,['s']
11802,11627,['telep']
11803,11628,['apparatus']
11804,11629,"['television', 'camera', 'image', 'recorder']"
11805,11630,"['television', 'camera', 'image', 'cdd', 'type']"
11806,11631,"['camera', 'spectrum']"
11807,11632,"['semiconductor', 'device']"
11808,11633,"['light', 'diode']"
11809,11634,['apparatus']
11810,11635,[]
11811,11636,"['part', 'accessory', 'thermostat']"
11812,11637,"['part', 'apparatus']"
11813,11638,['part']
11814,11639,['wrist']
11815,11640,['wrist']
11816,11641,[]
11817,11642,"['wristwatch', 'winding']"
11818,11643,"['wristwatch', 'case']"
11819,11644,"['plastic', 'printing']"
11820,11645,"['plastic', 'ribbon', 'typewriter']"
11821,11646,"['plastic', 'ribbon', 'typewriter']"
11822,11647,"['plastic', 'ribbon']"
11823,11648,"['ribbon', 'material']"
11824,11649,"['ink', 'pad']"
11825,11650,"['pocket', 'lighter', 'gas']"
11826,11651,"['pocket', 'lighter', 'gas']"
11827,11652,"['table', 'lighter']"
11828,11653,['lighter']
11829,11654,"['part', 'cigarette', 'lighter', 'lighter']"
11830,11655,"['pipe', 'cigarette', 'holder', 'part']"
11831,11656,"['pipe', 'pipe', 'bowl']"
11832,11657,"['cigarette', 'holder', 'mouthpiece', 'part']"
11833,11658,"['hair', 'slide', 'rubber', 'plastic']"
11834,11659,"['comb', 'hair', 'slide', 'material']"
11835,11660,"['hairpin', 'tweezer', 'article', 'hairdo']"
11836,11661,"['scent', 'spray', 'head', 'ther']"
11837,11662,"['powder', 'puff', 'pad', 'toilet', 'preparation']"
11838,11663,"['flask', 'vacuum', 'vessel', 'case']"
11839,11664,"['pocket', 'watch', 'case']"
11840,11665,"['pocket', 'watch', 'case']"
11841,11666,"['wristwatch', 'base', 'metal', 'case']"
11842,11667,['display']
11843,11668,"['wristwatch', 'metal', 'base', 'case']"
11844,11669,"['wristwatch', 'plastic', 'case']"
11845,11670,[]
11846,11671,['wristwatch']
11847,11672,"['wristwatch', 'winding']"
11848,11673,['wristwatch']
11849,11674,"['pocket', 'watch', 'watch']"
11850,11675,"['pocket', 'watch', 'watch']"
11851,11676,"['clock', 'watch', 'movement']"
11852,11677,"['watch', 'movement']"
11853,11679,['movement']
11854,11680,"['part', 'thermos', 'flask', 'vessel']"
11855,11681,"['shop', 'dress']"
11856,11682,"['towel', 'tampon', 'diaper', 'baby', 'diaper']"
11857,11683,"['painting', 'drawing', 'pastel', 'hand']"
11858,11684,"['collage', 'painting']"
11859,11685,"['engraving', 'print', 'lithograph']"
11860,11686,['sculpture']
11861,11687,"['postage', 'revenue', 'stamp', 'stamp', 'postmark']"
11862,11688,"['collection', 'collector', 'piece']"
11863,11689,"['antique', 'year']"
11864,11690,['shop']
11865,11691,['post']
11866,11692,['sample']
11867,11693,"['trade', 'panol', 'fuel', 'equipment']"
11868,11694,"['good', 'devolution']"
11869,11695,['good']
11870,11696,"['pile', 'elec']"
11871,11697,"['clock', 'pile', 'electricity']"
11872,11698,"['broadcasting', 'pile']"
11873,11699,"['oxide', 'techn']"
11874,11700,['technology']
11875,11701,[]
11876,11702,[]
11877,11703,['circuit']
11878,11704,"['defect', 'mesh', 'nickel']"
11879,11705,"['deficiency', 'illness']"
11880,11706,"['part', 'pacemaker', 'heart', 'muscle']"
11881,11707,['part']
11882,11708,"['part', 'article']"
11883,11709,"['tomography', 'apparatus', 'program']"
11884,11710,"['x', 'ray', 'photograph', 'jaw']"
11885,11711,"['x', 'ray']"
11886,11712,"['apparatus', 'x', 'ray', 'dentistry']"
11887,11713,"['x', 'ray', 'mammography']"
11888,11714,"['x', 'ray', 'angiography']"
11889,11715,"['appararus', 'bone', 'density', 'progr']"
11890,11716,"['apparatus', 'x', 'ray']"
11891,11717,"['apparatus', 'x', 'ray']"
11892,11718,"['x', 'ray', 'spectrometer', 'spectrograph']"
11893,11719,"['x', 'ray', 'radiography', 'radiotherapy']"
